000940|上海|宝山区|
678414|云南|德宏傣族景颇族自治|
678415|云南|德宏傣族景颇族自治|
678600|云南|德宏傣族景颇族自治|
678601|云南|德宏傣族景颇族自治|
678602|云南|德宏傣族景颇族自治|
678603|云南|德宏傣族景颇族自治|
678604|云南|德宏傣族景颇族自治|
678700|云南|德宏傣族景颇族自治|
678701|云南|德宏傣族景颇族自治|
678703|云南|德宏傣族景颇族自治|
678704|云南|德宏傣族景颇族自治|
678705|云南|德宏傣族景颇族自治|
678706|云南|德宏傣族景颇族自治|
678707|云南|德宏傣族景颇族自治|
678708|云南|德宏傣族景颇族自治|
678709|云南|陇川县|
678711|云南|德宏傣族景颇族自治|
678712|云南|德宏傣族景颇族自治|
679100|云南|保山|
679101|云南|保山|
679102|云南|保山|
679103|云南|保山|
679104|云南|保山|
679105|云南|保山|
679107|云南|保山|
679108|云南|保山|
679109|云南|保山|
679111|云南|保山|
679112|云南|保山|
679113|云南|保山|
679114|云南|保山|
679115|云南|保山|
679116|云南|保山|
679117|云南|保山|
679118|云南|保山|
679119|云南|保山|
679200|云南|德宏傣族景颇族自治|
679201|云南|德宏傣族景颇族自治|
679202|云南|德宏傣族景颇族自治|
679203|云南|德宏傣族景颇族自治|
679204|云南|德宏傣族景颇族自治|
679205|云南|德宏傣族景颇族自治|
679206|云南|德宏傣族景颇族自治|
679207|云南|德宏傣族景颇族自治|
679300|云南|德宏傣族景颇族自治|
679301|云南|德宏傣族景颇族自治|
679302|云南|德宏傣族景颇族自治|
679303|云南|德宏傣族景颇族自治|
679304|云南|德宏傣族景颇族自治|
679305|云南|德宏傣族景颇族自治|
679306|云南|德宏傣族景颇族自治|
679307|云南|德宏傣族景颇族自治|
679309|云南|德宏傣族景颇族自治|
679311|云南|德宏傣族景颇族自治|
679312|云南|德宏傣族景颇族自治|
679313|云南|德宏傣族景颇族自治|
679314|云南|德宏傣族景颇族自治|
679315|云南|德宏傣族景颇族自治|
700086|陕西|阎良区|
700506|陕西|镇安县|
710000|陕西|西安|
710001|陕西|西安|
710002|陕西|西安|
710003|陕西|西安|
710004|陕西|西安|
710005|陕西|西安|
710014|陕西|西安|
710015|陕西|西安|
710021|陕西|西安|
710024|陕西|西安|
710025|陕西|西安|
710026|陕西|西安|
710027|陕西|西安|
710028|陕西|西安|
710032|陕西|西安|
710038|陕西|西安|
710043|陕西|西安|
710048|陕西|西安|
710054|陕西|西安|
710061|陕西|西安|
710068|陕西|西安|
710077|陕西|西安|
710082|陕西|西安|
710086|陕西|西安|
710089|陕西|西安|
710100|陕西|西安|
710101|陕西|西安|
710102|陕西|西安|
710103|陕西|西安|
710104|陕西|西安|
710105|陕西|西安|
710106|陕西|西安|
710107|陕西|西安|
710109|陕西|西安|
710111|陕西|西安|
710112|陕西|西安|
710113|陕西|长安区|
710114|陕西|西安|
710115|陕西|西安|
710116|陕西|西安|
710117|陕西|西安|
710118|陕西|长安区|
710200|陕西|西安|
710201|陕西|高陵县|
710202|陕西|高陵县|
710203|陕西|高陵县|
710300|陕西|西安|
710301|陕西|西安|
710302|陕西|西安|
710303|陕西|宁陕县|
710304|陕西|西安|
710305|陕西|户县|
710307|陕西|西安|
710308|陕西|西安|
710309|陕西|西安|
710311|陕西|西安|
710312|陕西|西安|
710400|陕西|西安|
710401|陕西|西安|
710402|陕西|西安|
710403|陕西|西安|
710404|陕西|西安|
710405|陕西|西安|
710406|陕西|西安|
710407|陕西|西安|
710408|陕西|西安|
710409|陕西|西安|
710411|陕西|西安|
710412|陕西|西安|
710500|陕西|西安|
710501|陕西|西安|
710502|陕西|西安|
710503|陕西|西安|
710504|陕西|西安|
710505|陕西|西安|
710506|陕西|西安|
710507|陕西|西安|
710508|陕西|西安|
710511|陕西|西安|
710512|陕西|西安|
710513|陕西|西安|
710514|陕西|西安|
710515|陕西|西安|
710516|陕西|西安|
710517|陕西|西安|
710518|陕西|西安|
710519|陕西|西安|
710521|陕西|西安|
710522|陕西|西安|
710523|陕西|西安|
710554|陕西|阎良区|
710600|陕西|西安|
710603|陕西|西安|
710604|陕西|西安|
710605|陕西|西安|
710606|陕西|西安|
710607|陕西|西安|
710608|陕西|西安|
710609|陕西|西安|
710611|陕西|西安|
710613|陕西|西安|
711200|陕西|咸阳|
711201|陕西|咸阳|
711202|陕西|咸阳|
711203|陕西|咸阳|
711204|陕西|咸阳|
711205|陕西|淳化县|
711206|陕西|咸阳|
711207|陕西|咸阳|
711208|陕西|淳化县|
711300|陕西|咸阳|
711301|陕西|咸阳|
711302|陕西|咸阳|
711303|陕西|咸阳|
711304|陕西|咸阳|
711305|陕西|咸阳|
711306|陕西|咸阳|
711307|陕西|旬邑县|
711309|陕西|旬邑县|
711400|陕西|商洛|
711401|陕西|商洛|
711402|陕西|商洛|
711403|陕西|商洛|
711404|陕西|商洛|
711405|陕西|商洛|
711406|陕西|商洛|
711500|陕西|商洛|
711501|陕西|商洛|
711502|陕西|商洛|
711503|陕西|商洛|
711504|陕西|商洛|
711505|陕西|商洛|
711506|陕西|商洛|
711507|陕西|商洛|
711508|陕西|商洛|
711509|陕西|商洛|
711511|陕西|商洛|
711512|陕西|商洛|
711600|陕西|安康|
711601|陕西|安康|
711602|陕西|安康|
711603|陕西|安康|
711604|陕西|安康|
711605|陕西|宁陕县|
711606|陕西|安康|
711607|陕西|安康|
711608|陕西|安康|
711609|陕西|安康|
711700|陕西|渭南|
711701|陕西|渭南|
711702|陕西|渭南|
711703|陕西|渭南|
711704|陕西|渭南|
711705|陕西|渭南|
711706|陕西|渭南|
711707|陕西|渭南|
711708|陕西|渭南|
711709|陕西|渭南|
711711|陕西|渭南|
711712|陕西|渭南|
712000|陕西|咸阳|
712021|陕西|咸阳|
712023|陕西|咸阳|
712025|陕西|咸阳|
712028|陕西|咸阳|
712031|陕西|咸阳|
712033|陕西|咸阳|
712034|陕西|咸阳|
712035|陕西|咸阳|
712037|陕西|咸阳|
712038|陕西|咸阳|
712039|陕西|咸阳|
712044|陕西|咸阳|
712046|陕西|咸阳|
712100|陕西|咸阳|
712101|陕西|杨陵区|
712200|陕西|咸阳|
712201|陕西|咸阳|
712202|陕西|咸阳|
712203|陕西|咸阳|
713100|陕西|咸阳|
713101|陕西|兴平|
713103|陕西|咸阳|
713104|陕西|咸阳|
713200|陕西|咸阳|
713201|陕西|咸阳|
713202|陕西|咸阳|
713203|陕西|咸阳|
713204|陕西|礼泉县|
713205|陕西|礼泉县|
713206|陕西|咸阳|
713207|陕西|咸阳|
713208|陕西|咸阳|
713209|陕西|咸阳|
713211|陕西|咸阳|
713212|陕西|咸阳|
713300|陕西|咸阳|
713301|陕西|乾县|
713302|陕西|咸阳|
713303|陕西|咸阳|
713304|陕西|咸阳|
713305|陕西|乾县|
713306|陕西|乾县|
713307|陕西|咸阳|
713308|陕西|咸阳|
713309|陕西|咸阳|
713311|陕西|乾县|
713312|陕西|咸阳|
713313|陕西|乾县|
713314|陕西|咸阳|
713400|陕西|咸阳|
713401|陕西|咸阳|
713402|陕西|永寿县|
713403|陕西|咸阳|
713404|陕西|咸阳|
713405|陕西|咸阳|
713406|陕西|咸阳|
713407|陕西|咸阳|
713408|陕西|咸阳|
713409|陕西|咸阳|
713411|陕西|咸阳|
713412|陕西|咸阳|
713413|陕西|永寿县|
713414|陕西|永寿县|
713415|陕西|咸阳|
713500|陕西|咸阳|
713501|陕西|咸阳|
713502|陕西|彬县|
713503|陕西|咸阳|
713504|陕西|咸阳|
713505|陕西|彬县|
713506|陕西|咸阳|
713507|陕西|咸阳|
713508|陕西|咸阳|
713509|陕西|咸阳|
713511|陕西|咸阳|
713600|陕西|咸阳|
713601|陕西|咸阳|
713602|陕西|咸阳|
713603|陕西|咸阳|
713604|陕西|咸阳|
713605|陕西|长武县|
713700|陕西|咸阳|
713701|陕西|咸阳|
713702|陕西|咸阳|
713703|陕西|咸阳|
713704|陕西|咸阳|
713705|陕西|咸阳|
713706|陕西|咸阳|
713707|陕西|咸阳|
713708|陕西|咸阳|
713800|陕西|咸阳|
713801|陕西|咸阳|
713803|陕西|三原县|
713804|陕西|咸阳|
713805|陕西|咸阳|
713806|陕西|咸阳|
713807|陕西|咸阳|
713808|陕西|咸阳|
713809|陕西|咸阳|
713811|陕西|咸阳|
713812|陕西|咸阳|
713813|陕西|三原县|
714000|陕西|渭南|
714001|陕西|渭南|
714002|陕西|渭南|
714003|陕西|渭南|
714004|陕西|渭南|
714005|陕西|渭南|
714006|陕西|渭南|
714007|陕西|渭南|
714008|陕西|渭南|
714009|陕西|渭南|
714011|陕西|渭南|
714012|陕西|渭南|
714013|陕西|渭南|
714014|陕西|渭南|
714015|陕西|渭南|
714016|陕西|渭南|
714017|陕西|渭南|
714018|陕西|渭南|
714019|陕西|渭南|
714021|陕西|渭南|
714022|陕西|渭南|
714100|陕西|渭南|
714101|陕西|渭南|
714102|陕西|渭南|
714103|陕西|渭南|
714104|陕西|渭南|
714105|陕西|渭南|
714107|陕西|渭南|
714108|陕西|渭南|
714200|陕西|渭南|
714201|陕西|渭南|
714204|陕西|渭南|
714205|陕西|华阴|
714208|陕西|渭南|
714300|陕西|渭南|
714301|陕西|潼关县|
714302|陕西|渭南|
715100|陕西|渭南|
715101|陕西|渭南|
715102|陕西|渭南|
715103|陕西|渭南|
715104|陕西|渭南|
715105|陕西|渭南|
715106|陕西|渭南|
715107|陕西|渭南|
715108|陕西|渭南|
715109|陕西|渭南|
715111|陕西|渭南|
715112|陕西|渭南|
715113|陕西|渭南|
715114|陕西|大荔县|
715200|陕西|渭南|
715201|陕西|渭南|
715202|陕西|渭南|
715203|陕西|渭南|
715204|陕西|渭南|
715205|陕西|渭南|
715206|陕西|渭南|
715207|陕西|渭南|
715208|陕西|渭南|
715209|陕西|渭南|
715211|陕西|渭南|
715300|陕西|渭南|
715301|陕西|渭南|
715302|陕西|渭南|
715303|陕西|渭南|
715304|陕西|渭南|
715305|陕西|渭南|
715306|陕西|渭南|
715307|陕西|渭南|
715308|陕西|渭南|
715311|陕西|渭南|
715312|陕西|渭南|
715313|陕西|渭南|
715314|陕西|渭南|
715315|陕西|渭南|
715316|陕西|渭南|
715400|陕西|渭南|
715401|陕西|韩城|
715402|陕西|渭南|
715403|陕西|渭南|
715404|陕西|韩城|
715405|陕西|渭南|
715406|陕西|韩城|
715407|陕西|渭南|
715408|陕西|渭南|
715409|陕西|渭南|
715411|陕西|韩城|
715412|陕西|渭南|
715413|陕西|渭南|
715414|陕西|韩城|
715416|陕西|韩城|
715500|陕西|渭南|
715501|陕西|渭南|
715502|陕西|渭南|
715503|陕西|渭南|
715504|陕西|渭南|
715505|陕西|渭南|
715506|陕西|渭南|
715507|陕西|渭南|
715508|陕西|渭南|
715509|陕西|渭南|
715511|陕西|渭南|
715512|陕西|渭南|
715513|陕西|渭南|
715514|陕西|渭南|
715515|陕西|渭南|
715516|陕西|渭南|
715517|陕西|渭南|
715518|陕西|渭南|
715600|陕西|渭南|
715601|陕西|渭南|
715602|陕西|渭南|
715603|陕西|渭南|
715604|陕西|渭南|
715607|陕西|渭南|
715608|陕西|渭南|
715700|陕西|延安|
715701|陕西|延安|
715702|陕西|延安|
715703|陕西|延安|
715704|陕西|延安|
715705|陕西|延安|
715706|陕西|延安|
715707|陕西|延安|
715708|陕西|延安|
715709|陕西|黄龙县|
716000|陕西|延安|
716001|陕西|延安|
716002|陕西|延安|
716003|陕西|延安|
716004|陕西|延安|
716005|陕西|延安|
716006|陕西|延安|
716007|陕西|延安|
716008|陕西|延安|
716100|陕西|延安|
716102|陕西|延安|
716103|陕西|延安|
716105|陕西|延安|
716106|陕西|延安|
716200|陕西|延安|
716201|陕西|延安|
716202|陕西|延安|
716203|陕西|延安|
716204|陕西|延安|
716205|陕西|延安|
716206|陕西|延安|
717100|陕西|延安|
717101|陕西|延安|
717102|陕西|延安|
717103|陕西|延安|
717104|陕西|延安|
717105|陕西|延安|
717106|陕西|延安|
717107|陕西|延长县|
717108|陕西|延安|
717109|陕西|延安|
717112|陕西|延安|
717113|陕西|延安|
717114|陕西|延安|
717200|陕西|延安|
717201|陕西|延安|
717202|陕西|延安|
717203|陕西|延川县|
717204|陕西|延安|
717205|陕西|延安|
717206|陕西|延安|
717207|陕西|延安|
717208|陕西|延安|
717209|陕西|延安|
717211|陕西|延安|
717300|陕西|延安|
717301|陕西|延安|
717302|陕西|延安|
717303|陕西|延安|
717304|陕西|延安|
717305|陕西|延安|
717306|陕西|延安|
717307|陕西|延安|
717308|陕西|延安|
717309|陕西|延安|
717311|陕西|延安|
717400|陕西|延安|
717401|陕西|延安|
717402|陕西|延安|
717403|陕西|延安|
717404|陕西|延安|
717405|陕西|延安|
717406|陕西|延安|
717407|陕西|延安|
717408|陕西|延安|
717500|陕西|延安|
717501|陕西|延安|
717502|陕西|延安|
717503|陕西|延安|
717504|陕西|延安|
717505|陕西|延安|
717506|陕西|延安|
717507|陕西|延安|
717600|陕西|延安|
717601|陕西|延安|
717602|陕西|延安|
717603|陕西|延安|
717604|陕西|延安|
717605|陕西|延安|
717606|陕西|延安|
717607|陕西|延安|
717608|陕西|延安|
717609|陕西|延安|
717611|陕西|延安|
717612|陕西|延安|
717613|陕西|吴旗县|
718000|陕西|榆林|
718001|陕西|榆林|
718002|陕西|榆林|
718003|陕西|榆林|
718004|陕西|榆林|
718005|陕西|榆林|
718100|陕西|榆林|
718101|陕西|榆林|
718103|陕西|榆林|
718104|陕西|榆林|
718105|陕西|榆林|
718106|陕西|榆林|
718107|陕西|榆林|
718108|陕西|榆林|
718109|陕西|榆林|
718111|陕西|米脂县|
718112|陕西|榆林|
718113|陕西|榆林|
718200|陕西|榆林|
718201|陕西|吴堡县|
718202|陕西|吴堡县|
718203|陕西|吴堡县|
718204|陕西|吴堡县|
718205|陕西|吴堡县|
718206|陕西|吴堡县|
718207|陕西|吴堡县|
718208|陕西|吴堡县|
718209|陕西|吴堡县|
718300|陕西|榆林|
718301|陕西|清涧县|
718302|陕西|榆林|
718303|陕西|清涧县|
718304|陕西|榆林|
718305|陕西|榆林|
718306|陕西|榆林|
718307|陕西|榆林|
718308|陕西|榆林|
718309|陕西|清涧县|
718311|陕西|榆林|
718312|陕西|榆林|
718313|陕西|榆林|
718314|陕西|榆林|
718315|陕西|榆林|
718316|陕西|榆林|
718317|陕西|清涧县|
718400|陕西|榆林|
718401|陕西|榆林|
718402|陕西|榆林|
718403|陕西|榆林|
718404|陕西|榆林|
718405|陕西|榆林|
718406|陕西|榆林|
718407|陕西|榆林|
718408|陕西|榆林|
718409|陕西|榆林|
718411|陕西|榆林|
718500|陕西|榆林|
718501|陕西|榆林|
718502|陕西|榆林|
718503|陕西|榆林|
718504|陕西|榆林|
718505|陕西|榆林|
718506|陕西|榆林|
718507|陕西|榆林|
718508|陕西|榆林|
718600|陕西|榆林|
718601|陕西|榆林|
718602|陕西|定边县|
718603|陕西|榆林|
718604|陕西|榆林|
718605|陕西|榆林|
718606|陕西|榆林|
718607|陕西|榆林|
718608|陕西|榆林|
718609|陕西|榆林|
718611|陕西|榆林|
718612|陕西|榆林|
718613|陕西|榆林|
718614|陕西|榆林|
718615|陕西|榆林|
718616|陕西|定边县|
719000|陕西|榆林|
719001|陕西|榆林|
719002|陕西|榆林|
719003|陕西|榆林|
719004|陕西|榆林|
719005|陕西|榆林|
719006|陕西|榆林|
719007|陕西|榆林|
719008|陕西|榆林|
719009|陕西|榆林|
719011|陕西|榆林|
719012|陕西|榆林|
719013|陕西|榆林|
719014|陕西|榆林|
719015|陕西|榆林|
719100|陕西|横山县|
719101|陕西|榆林|
719102|陕西|榆林|
719103|陕西|榆林|
719104|陕西|榆林|
719105|陕西|榆林|
719106|陕西|榆林|
719107|陕西|榆林|
719108|陕西|榆林|
719109|陕西|榆林|
719111|陕西|榆林|
719112|陕西|榆林|
719113|陕西|横山县|
719114|陕西|榆林|
719200|陕西|榆林|
719201|陕西|榆林|
719202|陕西|榆林|
719203|陕西|榆林|
719204|陕西|榆林|
719205|陕西|榆林|
719206|陕西|榆林|
719207|陕西|榆林|
719208|陕西|榆林|
719209|陕西|榆林|
719211|陕西|榆林|
